品牌,商品名稱,月份,分數,內容
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,這次收到的是巴黎萊雅「玻尿酸眼霜級撫紋精華霜3.0」和「玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)」我幾年前買過它們家的第一代撫紋精華霜 覺得作為開架眼霜是不錯的選擇 這次剛好可以試試看新質地和之前沒用過的按摩頭版本根據官方介紹 巴黎萊雅NO.1撫紋霸主全新升級! 全臉用【紫熨斗MAX】7天狠消10大
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,外型如圖，試用約一週。 擠出白色乳狀、無味。 很輕薄、好推勻、不油、不黏、不致痘、不過敏，使用期間眼周無長肉芽或小顆粒。 以目前天氣來使用，質地真的不雷，連夏天用都很放心的眼部精華。 這是使用前眼周照。 第二張為使用一週後照。 我主要加強眼袋淚溝跟法令紋，用冰珠按摩推勻，法令紋沒特別拍照就看看眼周吧！
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,玻尿酸眼霜級撫紋精華霜3.0 （按摩頭版 / 簡稱：冰熨斗MAX）結合了高效保養成分（專利抗老成分普拉斯鏈PROMAX、B.T.抗皺胜肽與水光玻尿酸）與物理舒緩效果，提供全方位的撫紋亮眼對策，促進肌膚澎彈。 紫色金屬光軟管包裝，平口瓶蓋設計，可直立放置。配備冰涼觸感的金屬按摩頭--超導冰熨頭，可提供
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,感謝@cosme和 L'OREAL PARIS 巴黎萊雅 這次抽中的是「玻尿酸眼霜級撫紋精華霜3.0+玻尿酸眼霜級撫紋精華霜3.0 按摩頭版」這次兩款一起使用，先全臉擦紫熨斗MAX，再用按摩頭版加強眼周 「圖片來源擷取自官網」這篇分享-玻尿酸眼霜級撫紋精華霜3.0 按摩頭版 又稱「冰熨斗MAX」 容量
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,熬夜必備！ 最近放假追劇熬夜太兇，黑眼圈跑出來，早上起來還有泡泡眼，看起來整個人超沒精神。 剛好試用了玻尿酸眼霜級撫紋精華霜3.0按摩頭版，真的很有感！它的超導冰熨頭一碰到眼周就涼涼的，瞬間舒緩浮腫，就像給眼睛做小小SPA。 按摩時精華霜很容易被推開，吸收快，也不拉扯肌膚，早上用特別像小小醒眼儀式，整
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,很謝謝給我這一次參加巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0(冰熨斗MAX)試用的機會它是條狀的，自帶按摩頭，還蠻貼心的設計按壓出來的精華霜是白色的，擦上眼周，很好推勻，也很好吸收， 不會有油膩的感覺， 用它自帶的冰涼按摩頭，刺激按摩眼周， 感覺眼周循環變得更好，相當放鬆的感受我每天都使用，用了將近兩個
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,👏感謝@cosme和L'OREAL PARIS 巴黎萊雅，這次抽到【玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)(冰熨斗MAX)】 這款我一直觀望超久的，但是遲遲未下手 這次有機會可以體驗，還是正品容量，真的是太開心了❤️這次抽到兩款體驗，有冰熨斗(眼周用)跟紫熨斗(全臉用)的 冰熨斗這款主要是針對
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,使用一陣子的L'OREAL PARIS 巴黎萊雅【玻尿酸眼霜級撫紋精華霜3.0 按摩頭版】 外盒包裝是紫色的長款盒子裡面的巴黎萊雅【玻尿酸眼霜級撫紋精華霜3.0 按摩頭版】是軟管的管身，管口是冰涼的按摩頭。一邊擦巴黎萊雅【玻尿酸眼霜級撫紋精華霜3.0 按摩頭版】，一邊按摩眼周的肌膚🥰冰冰涼涼的感覺很舒
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,L'OREAL PARIS 巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0 冰熨斗MAX （按摩頭版 ）眼周使用 NO.1 無針亮眼霸主 - 冰熨斗MAX 眼周用 添加無針抗老新配方： 超導撫紋玻尿酸：填補凹陷 普拉斯鏈PRO MAX：支撐膠原 亮眼植萃：超亮眼 魚尾紋、法令紋、嘴角紋、皺眉紋、
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,很幸運地抽到玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)正貨試用品， 這個外觀設計非常地漂亮吸引人。 這個按摩頭設計的孔洞大小也很不錯，方便控制使用的份量。 而且這個按摩頭按摩的時候很舒服，也很貼合眼睛周圍的皮膚。 精華霜是白色水乳霜，很清爽不油膩也好吸收。 沒有特殊香氣、酒精，不會刺激眼部
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,感謝@COSME讓我有機會體驗巴黎萊雅的玻尿酸眼霜級撫紋精華雙3.0與玻尿酸眼霜級撫紋精華3.0按摩頭版，質地乳狀好吸收。沒有按摩頭的版本我會使用在木偶紋及脖紋處，希望可以淡化紋路；有按摩頭的則使用在眼周，改善眼下細紋。冰熨頭設計很好塗抹，還有冰鎮消水腫的效果。 另外很喜歡這次主打的高濃度玻尿酸保濕
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,很高興我抽到巴黎萊雅玻尿酸眼霜級撫紋精華霜(紫熨斗)及有按摩頭(冰熨斗)的組合，只是抽中時我不知道，我剛好出國直到心得截止我都在國外，所以以回來我立刻試用看看補寫心得。最近都是主打這項商品，因為最近忽然發現我眼下有淡淡細紋，嚇到了!因為我皮膚很好所以馬上開始尋找適合眼霜，就這麼剛好就抽中眼霜組，而且還
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,很開心這次獲得 L'OREAL PARIS 巴黎萊雅「玻尿酸眼霜級撫紋精華霜3.0（按摩頭版）」 的試用機會，依照建議試用天數使用約一週後，分享我的眼周使用心得。 我的膚質是混合性偏乾肌，最近長時間用電腦、滑手機，常常覺得眼睛很疲勞，眼周也容易乾燥、上妝時出現卡粉與細紋問題，所以這次主要專注使用在眼
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,首先感謝 @cosme 提供L'OREAL PARIS 巴黎萊雅「玻尿酸眼霜級撫紋精華霜3.0」跟「玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)」試用機會～ 這篇分享的是玻尿酸眼霜級撫紋精華霜 3.0（按摩頭版／冰熨斗MAX）這支比較偏「眼周專用」的設計 最大特色就是前端的金屬按摩頭 這瓶成分主打全臉
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,4,L'OREAL PARIS 巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0 按摩頭版 （冰熨斗）其實一開始一直搞不清楚 冰熨斗跟紫熨斗的差別，後來研究了一番發現就是多了這個按摩頭！ 比起紫色熨斗我更推薦冰熨斗，因為試用的那天眼睛剛好很腫，我就使用了冰熨斗按摩，超級舒服！ 如果不喜歡按摩的人也可以直接擠出精華霜
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,"終於,年前抽到了萊雅的撫紋雙霸2入組 玻尿酸眼霜級撫紋精華霜3.0 玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版) 都是正貨超開心的~~ 兩款外包裝分別是這樣 簡單易懂的包裝 沒有按摩頭可以全臉用 另一款有按摩頭的則可以用在眼周 這是撫紋精華霜3.0,有按摩頭版本的 輕輕擠壓即可 擠出來的質地是這樣"
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,"這一次能夠參加試用巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)(冰熨斗MAX)， 誠摯感謝Cosme給我這個機會， 每一次抽到，都讓我開心很久我還蠻喜歡它冰鎮按摩頭的設計， 省去我用手指頭按摩的功夫，怕手指的力道或方式不對影響到吸收效果, 用它的按摩頭，好上手，充分按摩同時冰鎮眼周， 幫助精華"
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,玻尿酸眼霜級撫紋精華霜3.0(紫熨斗) 很幸運能被選中試用玻尿酸眼霜級撫紋精華霜3.0。這款精華霜主打的是撫紋及澎彈。科研級超導撫紋水光玻尿酸，BT抗皺胜肽及濃度更純的普拉斯鏈，能提升肌膚彈性，平滑細紋，撫平靜態紋，讓肌膚平滑水嫩。 使用這幾天下來覺得乾紋有淺一點，對混和肌來說，保濕度不錯，不會
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,4,L'OREAL PARIS 巴黎萊雅 眼霜有新品上市！ 玻尿酸眼霜級撫紋精華霜3.0 這篇介紹的是 ～ 前端有金屬的「按摩頭版」30 ml / 定價 $ 1539 元 附上廠商的產品介紹～ 瞬降 3°C 冰感科技： 醫療級金屬冰熨頭，快速舒緩眼壓 醫美級亮眼成分： 亮眼植萃 +水光玻尿酸+ 普拉斯鏈
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,感謝 L'OREAL PARIS 巴黎萊雅和@COSME提供的試用機會，其實之前就聽過紫熨斗風評不錯，已經在我口袋名單許久，這次除了可以試用紫熨斗還多了冰熨斗，真的滿開心的。 看了一下成分表，冰熨斗和紫熨斗內容物成分應該是一樣的，紫熨斗就是一般的軟膏狀，但是冰熨斗是有多加了按摩頭，在擦眼週時方便許多
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,感謝@cosme 的試用募集活動 讓我幸運體驗到 ✨巴黎萊雅玻尿酸眼霜撫紋精華霜3.0✨ 按摩頭版 這款是有「按摩頭」的版本， 主打在保養同時結合眼周按摩， 對我這種常熬夜、 黑眼圈＋輕微乾紋的人來說其實蠻吸引的。⬆️打開蓋子的擠壓口是金屬按摩頭的設計 可以在使用乳霜同時並按摩肌膚幫助吸收⬆️ 是偏
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,自帶的金屬按摩頭冰冰涼涼，早上起床嚕一下，眼周浮腫消超快，而且很舒服 但是感覺嚕完單邊眼睛就不太冰涼，要再等一下 ​質地清爽不長肉芽，雖然是眼霜級精華，但推開後超水潤、好吸收，全臉擦也不怕油膩 ​一條抵多， 雖然寫眼霜，但我都還會拿來塗法令紋跟抬頭紋，CP 值破表 ​持續用了一段時間，上妝眼週
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,本次試用產品： L'OREAL PARIS 巴黎萊雅「玻尿酸眼霜級撫紋精華霜3.0」跟「玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)」 非常感謝❤️大略看了一下成分，兩款應該是差不多的 內容，差別就是容器而已 質地是白色輕盈的霜 好推不悶不黏 吸收也不算慢 目前也沒有長痘跟肉芽這些有的沒的直接上照
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,身為住在南部的上班族，快 40 歲後最在意的就是眼周細紋，尤其 2 月南部日夜溫差大，眼周真的很容易乾澀。 這款精華霜的紫色包裝很有質感，最吸引我的是它那個醫療級金屬按摩頭。實際用起來，按摩頭貼在皮膚上冰冰涼涼的非常舒服，下壓時能感覺到舒緩，對我們這種長時間用眼的上班族來說，下班後按摩一下真的很享受
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,※　純　屬　個　人　試　用　心　得　※ 這次試用的是 L'OREAL PARIS 巴黎萊雅「玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)」 先說包裝設計上的感想 產品本身是好擠的軟管包裝，所以下手不要太重 兩個產品包裝很相似有顏色區分會更好 冰鎮頭有點雞肋 沒有另外附滾珠滾輪的好
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,"睽違n百年抽中了體驗""玻尿酸眼霜級撫紋精華霜3.0+玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)"" 非常感恩!!! 這兩隻感受我覺得差不多，所以這篇可能會跟有玻尿酸眼霜級撫紋精華霜3.0的差不多! 外表 : 如圖片，可能因為外表變成亮紫?感覺比之前的多了一份高級感， 體驗日期 3/31~4/"
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,最近真的很有感，年紀＋熬夜雙重夾擊，眼周狀態直接寫在臉上（尤其細紋跟乾紋超明顯），很幸運得到試用機會，意外用到這罐有點小驚喜。 先講最直觀的——按摩頭真的有差。 它是那種金屬頭，早上用的時候冰冰涼涼的，滑過眼下其實滿舒服的，有點像以前用湯匙冰敷的感覺（笑）。而且不用用手去拉扯眼皮，直接滑一滑就好，
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,一共收到二隻...一隻是拿來擦眼周.. 一隻是拿來擦全臉.. 這隻在網路上風評很好..很早之前就想要買回來用... 沒想到超級好用... 一點都不油..且滋潤度剛剛好.. 拍了前後圖..長了小小的肉芽..擦了二星期後就沒了... 臉脥的斑似乎也淡了些.. 只要一點點就可以擦全臉..延展性超級好.. 後
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,很開心能試用L'OREAL PARIS 巴黎萊雅的玻尿酸眼霜級撫紋精華霜3.0 按摩頭版，這款精華霜的按摩頭跟之前用過的同集團的蘭蔻的亮眼冰珠差不多欸，雖然造型跟材質不同，但都一樣可以按摩、消水腫，CP值很高喔！ 這款玻尿酸眼霜級撫紋精華霜3.0是主打快速吸收，所以它是很清爽的質地，但同時又足夠滋潤，
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,"巴黎萊雅-玻尿酸眼霜級撫紋精華霜3.0按摩頭版 (冰熨斗MAX)"" 這次收到紫熨斗MAX跟冰熨斗MAX 2隻其實是一樣的東西，最大差別就在於冰熨斗是按摩頭，紫熨斗是一般細管狀 左邊冰熨斗，右邊紫熨斗 質地是輕盈的乳霜狀 沒有香味 質地很細緻，延展性高 好推勻 好吸收不黏膩也不厚重 保濕"
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,非常感謝 L'OREAL PARIS 巴黎萊雅和@COSME提供的試用機會，這款超級厲害，因為有可以改善泡泡眼的按摩頭設計。 身為一個早上常水腫、晚上又長時間滑手機的人，眼睛常常又腫又累，看到這種「可以按摩」的設計，完全命中我的需求。 實際用下來，我只能說：我超．級．喜．歡這顆按摩頭。 它是冰涼金屬按
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,巴黎萊雅眼霜一直以來都是以CP 值高著稱 之前我也是紫熨斗的愛用者 現在巴黎萊雅眼霜更推出了新一款 ［ 🌺玻尿酸眼霜級撫紋精華霜3.0按摩頭版🌺 ］這款是「紫熨斗」升級版 : 冰熨斗MAX 特別是金屬冰感按摩頭的款式，它主打-3°C冰鎮消腫技術🌺巴黎萊雅 冰熨斗 MAX🌺內
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,很開心能抽到巴黎萊雅玻尿酸撫紋精華眼霜 3.0按摩頭版，而且是誠意滿滿正貨，剛好手邊的眼霜用完了，剛好能好好試用。😍😍 我眼下有些細紋，黑眼圈也還好，但困擾我的是眼睛浮腫，看到產品寫可以改變泡泡眼，真的很吸引我。因為不知道眼霜質地是清爽還是濃稠，所以先擠一小點塗在眼下，沒想到眼霜很好推開，延展性也很好
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,L'OREAL PARIS 巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0 按摩頭版 ( 冰熨斗MAX ) 它成份中含有效抗老成分【 高濃度玻尿酸 、 萊雅專利成分 (普拉斯鏈) 】 *雙重玻尿酸導入科技：深入肌底，撫平細紋，再現飽滿彈潤 *普拉斯鏈： Pro-Xylane有效抗老，幫助協同膠原蛋白作
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,這次很高興能夠抽中兩款歐萊雅的眼霜。 其中一款是有冰鎮頭的叫冰熨斗，可以直接推拉按摩。 另外一款是沒有冰鎮頭的 需要擠出來，用指腹輕輕按摩眼周，但是兩款的相同的地方是含有玻尿酸成分，以及萊雅集團很有名的普拉斯鏈，我其實有購買該集團蘭蔻的精絕對完美眼霜，此兩支眼霜比較清爽水潤不油膩， 適合30歲以上輕熟
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,這次試用L'OREAL PARIS 巴黎萊雅「玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版)」，這款精華霜跟玻尿酸眼霜級撫紋精華霜3.0是ㄧ樣的成份，差別在於它有按摩頭。它的質地是白色乳霜狀，但不是那種厚重的乳霜感，又含有抗老新配方：科研級超導撫紋玻尿酸、普拉斯鏈PRO MAX、亮眼植萃，產品強調0香精、
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,這次試用了 L’OREAL PARIS 玻尿酸眼霜級撫紋精華霜3.0，搭配按摩頭的設計，整體使用體驗又更升級了✨ 質地一樣是清爽水潤的霜感，延展性很好，搭配金屬按摩頭使用時很順滑，不需要拉扯肌膚就能均勻推開。按摩頭冰冰涼涼的，用在眼周特別舒服，早上用還有一點消腫提神的感覺。 使用後可以感覺到眼周的
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,擠出來是白色乳霜狀，但延展性很好，推開後會變得很清爽，完全不厚重。金屬頭冰冰涼涼的，早上用真的很加分，有種快速醒眼的感覺。 產品介紹： 這款是 L’Oréal Paris 的紫熨斗系列「玻尿酸眼霜」，主打高濃度玻尿酸（HA）填潤細紋，搭配金屬按摩頭設計，可以在塗抹同時幫助眼周降溫、消腫，提升吸收感與使
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,身為偶爾走訪醫美和醫美沙龍的小富婆，喔不我在幻想中打錯字了是腹婆sorry🤣，必需說這隻冰熨斗的訴求很擊中我心：普拉斯鏈、水光玻尿酸、BT抗皺胜肽、可靠的好朋友歐萊雅，新的紫熨斗3.0拿在手上就是開啟美容保養黑科技的light saber! 很榮幸的試用這組產品，先說吸收度很細緻，泡完澡之後紫熨斗
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,5,感謝COSME提供巴黎萊雅《玻尿酸眼霜級撫紋精華霜 3.0 按摩頭版》的試用機會！ 之前就看到很多人推薦眼霜產品（紫熨斗），比起專櫃品牌的眼霜，紫熨斗算是經濟又實惠，雖然原價一千多，但在一些銷售通路很常會有折扣～ 說實在我只是耳聞好用，但一直都沒有買來試用過，這次終於有機會來體驗看看了🥹 平常因為愛
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,冰熨斗按摩頭早上用超有感，眼睛很腫或沒睡好時，滑一滑會覺得有被喚醒的感覺，整個人精神好一點。 我通常會直接用它在眼下來回推，順便按摩一下，覺得循環有變好，黑眼圈看起來會稍微淡一點點，至少不會那麼暗沉。搭配它本身的保濕效果，眼周看起來會比較亮一點，不是那種發光，是氣色變好的那種亮。 質地一樣是清爽路
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,很高興有機會體驗L'OREAL PARIS 巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0（紫熨斗） 試用的是一支是有按摩頭的版本及一般的版本，我之前就是一般版的愛用者（大心） 一直很想嘗試按摩頭版本，想不到使用真的超級舒服，不拉扯皮膚還冰冰的又可以消腫，早上使用真的超喜歡！拯救我的泡泡眼XD 軟管包
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,很高興有機會體驗L'OREAL PARIS 巴黎萊雅 玻尿酸眼霜級撫紋精華霜3.0（紫熨斗） 而且非常大方給了兩瓶！！！ 一支是有按摩頭的版本，另一種則是一般的 按摩頭很適合上在眼部範圍，冰冰的可以消腫 軟管包裝非常好控制用量 雖然是霜但質地類似乳液，很好推開 而且不含香料、酒精、色素！ 聞起來沒
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,6,這次收到L’Oréal Paries巴黎萊雅的“玻尿酸眼霜級撫紋精華霜3.0按摩頭版“冰熨斗ＭＡＸ！ 裡面的成分除了含有水光玻尿酸，亮眼植粹晶華之外，還添加了“普拉斯練！”這個近幾年超級熱門又高貴的成分！ 密集的使用了冰熨斗十天後發現，眼下的細紋居然在這麼短的時間之內變淡了！ 這個變化讓我很有興趣的想
L'OREAL PARIS 巴黎萊雅,玻尿酸眼霜級撫紋精華霜3.0 (按摩頭版),2025/10,7,感謝@cosme和 L'OREAL PARIS 巴黎萊雅 提供的試用機會，很開心能抽中「玻尿酸眼霜級撫紋精華霜3.0+玻尿酸眼霜級撫紋精華霜3.0 按摩頭版」， 玻尿酸眼霜級撫紋精華霜3.0 按摩頭版(冰熨斗) 精華霜質地是屬於白色偏稠乳液狀，滑順好推延展性極佳，沒什麼香味，按摩頭設計很好用，用
